type,client,tx,amount
deposit,3573,3573,1
deposit,3574,3574,1
deposit,3575,3575,1
deposit,3576,3576,1
deposit,3577,3577,1
deposit,3578,3578,1
deposit,3579,3579,1
deposit,3580,3580,1
deposit,3581,3581,1
deposit,3582,3582,1
deposit,3583,3583,1
deposit,3584,3584,1
deposit,3585,3585,1
deposit,3586,3586,1
deposit,3587,3587,1
deposit,3588,3588,1
deposit,3589,3589,1
deposit,3590,3590,1
deposit,3591,3591,1
deposit,3592,3592,1
deposit,3593,3593,1
deposit,3594,3594,1
deposit,3595,3595,1
deposit,3596,3596,1
deposit,3597,3597,1
deposit,3598,3598,1
deposit,3599,3599,1
deposit,3600,3600,1
deposit,3601,3601,1
deposit,3602,3602,1
deposit,3603,3603,1
deposit,3604,3604,1
deposit,3605,3605,1
deposit,3606,3606,1
deposit,3607,3607,1
deposit,3608,3608,1
deposit,3609,3609,1
deposit,3610,3610,1
deposit,3611,3611,1
deposit,3612,3612,1
deposit,3613,3613,1
deposit,3614,3614,1
deposit,3615,3615,1
deposit,3616,3616,1
deposit,3617,3617,1
deposit,3618,3618,1
deposit,3619,3619,1
deposit,3620,3620,1
deposit,3621,3621,1
deposit,3622,3622,1
deposit,3623,3623,1
deposit,3624,3624,1
deposit,3625,3625,1
deposit,3626,3626,1
deposit,3627,3627,1
deposit,3628,3628,1
deposit,3629,3629,1
deposit,3630,3630,1
deposit,3631,3631,1
deposit,3632,3632,1
deposit,3633,3633,1
deposit,3634,3634,1
deposit,3635,3635,1
deposit,3636,3636,1
deposit,3637,3637,1
deposit,3638,3638,1
deposit,3639,3639,1
deposit,3640,3640,1
deposit,3641,3641,1
deposit,3642,3642,1
deposit,3643,3643,1
deposit,3644,3644,1
deposit,3645,3645,1
deposit,3646,3646,1
deposit,3647,3647,1
deposit,3648,3648,1
deposit,3649,3649,1
deposit,3650,3650,1
deposit,3651,3651,1
deposit,3652,3652,1
deposit,3653,3653,1
deposit,3654,3654,1
deposit,3655,3655,1
deposit,3656,3656,1
deposit,3657,3657,1
deposit,3658,3658,1
deposit,3659,3659,1
deposit,3660,3660,1
deposit,3661,3661,1
deposit,3662,3662,1
deposit,3663,3663,1
deposit,3664,3664,1
deposit,3665,3665,1
deposit,3666,3666,1
deposit,3667,3667,1
deposit,3668,3668,1
deposit,3669,3669,1
deposit,3670,3670,1
deposit,3671,3671,1
deposit,3672,3672,1
deposit,3673,3673,1
deposit,3674,3674,1
deposit,3675,3675,1
deposit,3676,3676,1
deposit,3677,3677,1
deposit,3678,3678,1
deposit,3679,3679,1
deposit,3680,3680,1
deposit,3681,3681,1
deposit,3682,3682,1
deposit,3683,3683,1
deposit,3684,3684,1
deposit,3685,3685,1
deposit,3686,3686,1
deposit,3687,3687,1
deposit,3688,3688,1
deposit,3689,3689,1
deposit,3690,3690,1
deposit,3691,3691,1
deposit,3692,3692,1
deposit,3693,3693,1
deposit,3694,3694,1
deposit,3695,3695,1
deposit,3696,3696,1
deposit,3697,3697,1
deposit,3698,3698,1
deposit,3699,3699,1
deposit,3700,3700,1
deposit,3701,3701,1
deposit,3702,3702,1
deposit,3703,3703,1
deposit,3704,3704,1
deposit,3705,3705,1
deposit,3706,3706,1
deposit,3707,3707,1
deposit,3708,3708,1
deposit,3709,3709,1
deposit,3710,3710,1
deposit,3711,3711,1
deposit,3712,3712,1
deposit,3713,3713,1
deposit,3714,3714,1
deposit,3715,3715,1
deposit,3716,3716,1
deposit,3717,3717,1
deposit,3718,3718,1
deposit,3719,3719,1
deposit,3720,3720,1
deposit,3721,3721,1
deposit,3722,3722,1
deposit,3723,3723,1
deposit,3724,3724,1
deposit,3725,3725,1
deposit,3726,3726,1
deposit,3727,3727,1
deposit,3728,3728,1
deposit,3729,3729,1
deposit,3730,3730,1
deposit,3731,3731,1
deposit,3732,3732,1
deposit,3733,3733,1
deposit,3734,3734,1
deposit,3735,3735,1
deposit,3736,3736,1
deposit,3737,3737,1
deposit,3738,3738,1
deposit,3739,3739,1
deposit,3740,3740,1
deposit,3741,3741,1
deposit,3742,3742,1
deposit,3743,3743,1
deposit,3744,3744,1
deposit,3745,3745,1
deposit,3746,3746,1
deposit,3747,3747,1
deposit,3748,3748,1
deposit,3749,3749,1
deposit,3750,3750,1
deposit,3751,3751,1
deposit,3752,3752,1
deposit,3753,3753,1
deposit,3754,3754,1
deposit,3755,3755,1
deposit,3756,3756,1
deposit,3757,3757,1
deposit,3758,3758,1
deposit,3759,3759,1
deposit,3760,3760,1
deposit,3761,3761,1
deposit,3762,3762,1
deposit,3763,3763,1
deposit,3764,3764,1
deposit,3765,3765,1
deposit,3766,3766,1
deposit,3767,3767,1
deposit,3768,3768,1
deposit,3769,3769,1
deposit,3770,3770,1
deposit,3771,3771,1
deposit,3772,3772,1
deposit,3773,3773,1
deposit,3774,3774,1
deposit,3775,3775,1
deposit,3776,3776,1
deposit,3777,3777,1
deposit,3778,3778,1
deposit,3779,3779,1
deposit,3780,3780,1
deposit,3781,3781,1
deposit,3782,3782,1
deposit,3783,3783,1
deposit,3784,3784,1
deposit,3785,3785,1
deposit,3786,3786,1
deposit,3787,3787,1
deposit,3788,3788,1
deposit,3789,3789,1
deposit,3790,3790,1
deposit,3791,3791,1
deposit,3792,3792,1
deposit,3793,3793,1
deposit,3794,3794,1
deposit,3795,3795,1
deposit,3796,3796,1
deposit,3797,3797,1
deposit,3798,3798,1
deposit,3799,3799,1
deposit,3800,3800,1
deposit,3801,3801,1
deposit,3802,3802,1
deposit,3803,3803,1
deposit,3804,3804,1
deposit,3805,3805,1
deposit,3806,3806,1
deposit,3807,3807,1
deposit,3808,3808,1
deposit,3809,3809,1
deposit,3810,3810,1
deposit,3811,3811,1
deposit,3812,3812,1
deposit,3813,3813,1
deposit,3814,3814,1
deposit,3815,3815,1
deposit,3816,3816,1
deposit,3817,3817,1
deposit,3818,3818,1
deposit,3819,3819,1
deposit,3820,3820,1
deposit,3821,3821,1
deposit,3822,3822,1
deposit,3823,3823,1
deposit,3824,3824,1
deposit,3825,3825,1
deposit,3826,3826,1
deposit,3827,3827,1
deposit,3828,3828,1
deposit,3829,3829,1
deposit,3830,3830,1
deposit,3831,3831,1
deposit,3832,3832,1
deposit,3833,3833,1
deposit,3834,3834,1
deposit,3835,3835,1
deposit,3836,3836,1
deposit,3837,3837,1
deposit,3838,3838,1
deposit,3839,3839,1
deposit,3840,3840,1
deposit,3841,3841,1
deposit,3842,3842,1
deposit,3843,3843,1
deposit,3844,3844,1
deposit,3845,3845,1
deposit,3846,3846,1
deposit,3847,3847,1
deposit,3848,3848,1
deposit,3849,3849,1
deposit,3850,3850,1
deposit,3851,3851,1
deposit,3852,3852,1
deposit,3853,3853,1
deposit,3854,3854,1
deposit,3855,3855,1
deposit,3856,3856,1
deposit,3857,3857,1
deposit,3858,3858,1
deposit,3859,3859,1
deposit,3860,3860,1
deposit,3861,3861,1
deposit,3862,3862,1
deposit,3863,3863,1
deposit,3864,3864,1
deposit,3865,3865,1
deposit,3866,3866,1
deposit,3867,3867,1
deposit,3868,3868,1
deposit,3869,3869,1
deposit,3870,3870,1
deposit,3871,3871,1
deposit,3872,3872,1
deposit,3873,3873,1
deposit,3874,3874,1
deposit,3875,3875,1
deposit,3876,3876,1
deposit,3877,3877,1
deposit,3878,3878,1
deposit,3879,3879,1
deposit,3880,3880,1
deposit,3881,3881,1
deposit,3882,3882,1
deposit,3883,3883,1
deposit,3884,3884,1
deposit,3885,3885,1
deposit,3886,3886,1
deposit,3887,3887,1
deposit,3888,3888,1
deposit,3889,3889,1
deposit,3890,3890,1
deposit,3891,3891,1
deposit,3892,3892,1
deposit,3893,3893,1
deposit,3894,3894,1
deposit,3895,3895,1
deposit,3896,3896,1
deposit,3897,3897,1
deposit,3898,3898,1
deposit,3899,3899,1
deposit,3900,3900,1
deposit,3901,3901,1
deposit,3902,3902,1
deposit,3903,3903,1
deposit,3904,3904,1
deposit,3905,3905,1
deposit,3906,3906,1
deposit,3907,3907,1
deposit,3908,3908,1
deposit,3909,3909,1
deposit,3910,3910,1
deposit,3911,3911,1
deposit,3912,3912,1
deposit,3913,3913,1
deposit,3914,3914,1
deposit,3915,3915,1
deposit,3916,3916,1
deposit,3917,3917,1
deposit,3918,3918,1
deposit,3919,3919,1
deposit,3920,3920,1
deposit,3921,3921,1
deposit,3922,3922,1
deposit,3923,3923,1
deposit,3924,3924,1
deposit,3925,3925,1
deposit,3926,3926,1
deposit,3927,3927,1
deposit,3928,3928,1
deposit,3929,3929,1
deposit,3930,3930,1
deposit,3931,3931,1
deposit,3932,3932,1
deposit,3933,3933,1
deposit,3934,3934,1
deposit,3935,3935,1
deposit,3936,3936,1
deposit,3937,3937,1
deposit,3938,3938,1
deposit,3939,3939,1
deposit,3940,3940,1
deposit,3941,3941,1
deposit,3942,3942,1
deposit,3943,3943,1
deposit,3944,3944,1
deposit,3945,3945,1
deposit,3946,3946,1
deposit,3947,3947,1
deposit,3948,3948,1
deposit,3949,3949,1
deposit,3950,3950,1
deposit,3951,3951,1
deposit,3952,3952,1
deposit,3953,3953,1
deposit,3954,3954,1
deposit,3955,3955,1
deposit,3956,3956,1
deposit,3957,3957,1
deposit,3958,3958,1
deposit,3959,3959,1
deposit,3960,3960,1
deposit,3961,3961,1
deposit,3962,3962,1
deposit,3963,3963,1
deposit,3964,3964,1
deposit,3965,3965,1
deposit,3966,3966,1
deposit,3967,3967,1
deposit,3968,3968,1
deposit,3969,3969,1
deposit,3970,3970,1
deposit,3971,3971,1
deposit,3972,3972,1
deposit,3973,3973,1
deposit,3974,3974,1
deposit,3975,3975,1
deposit,3976,3976,1
deposit,3977,3977,1
deposit,3978,3978,1
deposit,3979,3979,1
deposit,3980,3980,1
deposit,3981,3981,1
deposit,3982,3982,1
deposit,3983,3983,1
deposit,3984,3984,1
deposit,3985,3985,1
deposit,3986,3986,1
deposit,3987,3987,1
deposit,3988,3988,1
deposit,3989,3989,1
deposit,3990,3990,1
deposit,3991,3991,1
deposit,3992,3992,1
deposit,3993,3993,1
deposit,3994,3994,1
deposit,3995,3995,1
deposit,3996,3996,1
deposit,3997,3997,1
deposit,3998,3998,1
deposit,3999,3999,1
deposit,4000,4000,1
deposit,4001,4001,1
deposit,4002,4002,1
deposit,4003,4003,1
deposit,4004,4004,1
deposit,4005,4005,1
deposit,4006,4006,1
deposit,4007,4007,1
deposit,4008,4008,1
deposit,4009,4009,1
deposit,4010,4010,1
deposit,4011,4011,1
deposit,4012,4012,1
deposit,4013,4013,1
deposit,4014,4014,1
deposit,4015,4015,1
deposit,4016,4016,1
deposit,4017,4017,1
deposit,4018,4018,1
deposit,4019,4019,1
deposit,4020,4020,1
deposit,4021,4021,1
deposit,4022,4022,1
deposit,4023,4023,1
deposit,4024,4024,1
deposit,4025,4025,1
deposit,4026,4026,1
deposit,4027,4027,1
deposit,4028,4028,1
deposit,4029,4029,1
deposit,4030,4030,1
deposit,4031,4031,1
deposit,4032,4032,1
deposit,4033,4033,1
deposit,4034,4034,1
deposit,4035,4035,1
deposit,4036,4036,1
deposit,4037,4037,1
deposit,4038,4038,1
deposit,4039,4039,1
deposit,4040,4040,1
deposit,4041,4041,1
deposit,4042,4042,1
deposit,4043,4043,1
deposit,4044,4044,1
deposit,4045,4045,1
deposit,4046,4046,1
deposit,4047,4047,1
deposit,4048,4048,1
deposit,4049,4049,1
deposit,4050,4050,1
deposit,4051,4051,1
deposit,4052,4052,1
deposit,4053,4053,1
deposit,4054,4054,1
deposit,4055,4055,1
deposit,4056,4056,1
deposit,4057,4057,1
deposit,4058,4058,1
deposit,4059,4059,1
deposit,4060,4060,1
deposit,4061,4061,1
deposit,4062,4062,1
deposit,4063,4063,1
deposit,4064,4064,1
deposit,4065,4065,1
deposit,4066,4066,1
deposit,4067,4067,1
deposit,4068,4068,1
deposit,4069,4069,1
deposit,4070,4070,1
deposit,4071,4071,1
deposit,4072,4072,1
deposit,4073,4073,1
deposit,4074,4074,1
deposit,4075,4075,1
deposit,4076,4076,1
deposit,4077,4077,1
deposit,4078,4078,1
deposit,4079,4079,1
deposit,4080,4080,1
deposit,4081,4081,1
deposit,4082,4082,1
deposit,4083,4083,1
deposit,4084,4084,1
deposit,4085,4085,1
deposit,4086,4086,1
deposit,4087,4087,1
deposit,4088,4088,1
deposit,4089,4089,1
deposit,4090,4090,1
deposit,4091,4091,1
deposit,4092,4092,1
deposit,4093,4093,1
deposit,4094,4094,1
deposit,4095,4095,1
deposit,4096,4096,1
deposit,4097,4097,1
deposit,4098,4098,1
deposit,4099,4099,1
deposit,4100,4100,1
deposit,4101,4101,1
deposit,4102,4102,1
deposit,4103,4103,1
deposit,4104,4104,1
deposit,4105,4105,1
deposit,4106,4106,1
deposit,4107,4107,1
deposit,4108,4108,1
deposit,4109,4109,1
deposit,4110,4110,1
deposit,4111,4111,1
deposit,4112,4112,1
deposit,4113,4113,1
deposit,4114,4114,1
deposit,4115,4115,1
deposit,4116,4116,1
deposit,4117,4117,1
deposit,4118,4118,1
deposit,4119,4119,1
deposit,4120,4120,1
deposit,4121,4121,1
deposit,4122,4122,1
deposit,4123,4123,1
deposit,4124,4124,1
deposit,4125,4125,1
deposit,4126,4126,1
deposit,4127,4127,1
deposit,4128,4128,1
deposit,4129,4129,1
deposit,4130,4130,1
deposit,4131,4131,1
deposit,4132,4132,1
deposit,4133,4133,1
deposit,4134,4134,1
deposit,4135,4135,1
deposit,4136,4136,1
deposit,4137,4137,1
deposit,4138,4138,1
deposit,4139,4139,1
deposit,4140,4140,1
deposit,4141,4141,1
deposit,4142,4142,1
deposit,4143,4143,1
deposit,4144,4144,1
deposit,4145,4145,1
deposit,4146,4146,1
deposit,4147,4147,1
deposit,4148,4148,1
deposit,4149,4149,1
deposit,4150,4150,1
deposit,4151,4151,1
deposit,4152,4152,1
deposit,4153,4153,1
deposit,4154,4154,1
deposit,4155,4155,1
deposit,4156,4156,1
deposit,4157,4157,1
deposit,4158,4158,1
deposit,4159,4159,1
deposit,4160,4160,1
deposit,4161,4161,1
deposit,4162,4162,1
deposit,4163,4163,1
deposit,4164,4164,1
deposit,4165,4165,1
deposit,4166,4166,1
deposit,4167,4167,1
deposit,4168,4168,1
deposit,4169,4169,1
deposit,4170,4170,1
deposit,4171,4171,1
deposit,4172,4172,1
deposit,4173,4173,1
deposit,4174,4174,1
deposit,4175,4175,1
deposit,4176,4176,1
deposit,4177,4177,1
deposit,4178,4178,1
deposit,4179,4179,1
deposit,4180,4180,1
deposit,4181,4181,1
deposit,4182,4182,1
deposit,4183,4183,1
deposit,4184,4184,1
deposit,4185,4185,1
deposit,4186,4186,1
deposit,4187,4187,1
deposit,4188,4188,1
deposit,4189,4189,1
deposit,4190,4190,1
deposit,4191,4191,1
deposit,4192,4192,1
deposit,4193,4193,1
deposit,4194,4194,1
deposit,4195,4195,1
deposit,4196,4196,1
deposit,4197,4197,1
deposit,4198,4198,1
deposit,4199,4199,1
deposit,4200,4200,1
deposit,4201,4201,1
deposit,4202,4202,1
deposit,4203,4203,1
deposit,4204,4204,1
deposit,4205,4205,1
deposit,4206,4206,1
deposit,4207,4207,1
deposit,4208,4208,1
deposit,4209,4209,1
deposit,4210,4210,1
deposit,4211,4211,1
deposit,4212,4212,1
deposit,4213,4213,1
deposit,4214,4214,1
deposit,4215,4215,1
deposit,4216,4216,1
deposit,4217,4217,1
deposit,4218,4218,1
deposit,4219,4219,1
deposit,4220,4220,1
deposit,4221,4221,1
deposit,4222,4222,1
deposit,4223,4223,1
deposit,4224,4224,1
deposit,4225,4225,1
deposit,4226,4226,1
deposit,4227,4227,1
deposit,4228,4228,1
deposit,4229,4229,1
deposit,4230,4230,1
deposit,4231,4231,1
deposit,4232,4232,1
deposit,4233,4233,1
deposit,4234,4234,1
deposit,4235,4235,1
deposit,4236,4236,1
deposit,4237,4237,1
deposit,4238,4238,1
deposit,4239,4239,1
deposit,4240,4240,1
deposit,4241,4241,1
deposit,4242,4242,1
deposit,4243,4243,1
deposit,4244,4244,1
deposit,4245,4245,1
deposit,4246,4246,1
deposit,4247,4247,1
deposit,4248,4248,1
deposit,4249,4249,1
deposit,4250,4250,1
deposit,4251,4251,1
deposit,4252,4252,1
deposit,4253,4253,1
deposit,4254,4254,1
deposit,4255,4255,1
deposit,4256,4256,1
deposit,4257,4257,1
deposit,4258,4258,1
deposit,4259,4259,1
deposit,4260,4260,1
deposit,4261,4261,1
deposit,4262,4262,1
deposit,4263,4263,1
deposit,4264,4264,1
deposit,4265,4265,1
deposit,4266,4266,1
deposit,4267,4267,1
deposit,4268,4268,1
deposit,4269,4269,1
deposit,4270,4270,1
deposit,4271,4271,1
deposit,4272,4272,1
deposit,4273,4273,1
deposit,4274,4274,1
deposit,4275,4275,1
deposit,4276,4276,1
deposit,4277,4277,1
deposit,4278,4278,1
deposit,4279,4279,1
deposit,4280,4280,1
deposit,4281,4281,1
deposit,4282,4282,1
deposit,4283,4283,1
deposit,4284,4284,1
deposit,4285,4285,1
deposit,4286,4286,1
deposit,4287,4287,1
deposit,4288,4288,1
deposit,4289,4289,1
deposit,4290,4290,1
deposit,4291,4291,1
deposit,4292,4292,1
deposit,4293,4293,1
deposit,4294,4294,1
deposit,4295,4295,1
deposit,4296,4296,1
deposit,4297,4297,1
deposit,4298,4298,1
deposit,4299,4299,1
deposit,4300,4300,1
deposit,4301,4301,1
deposit,4302,4302,1
deposit,4303,4303,1
deposit,4304,4304,1
deposit,4305,4305,1
deposit,4306,4306,1
deposit,4307,4307,1
deposit,4308,4308,1
deposit,4309,4309,1
deposit,4310,4310,1
deposit,4311,4311,1
deposit,4312,4312,1
deposit,4313,4313,1
deposit,4314,4314,1
deposit,4315,4315,1
deposit,4316,4316,1
deposit,4317,4317,1
deposit,4318,4318,1
deposit,4319,4319,1
deposit,4320,4320,1
deposit,4321,4321,1
deposit,4322,4322,1
deposit,4323,4323,1
deposit,4324,4324,1
deposit,4325,4325,1
deposit,4326,4326,1
deposit,4327,4327,1
deposit,4328,4328,1
deposit,4329,4329,1
deposit,4330,4330,1
deposit,4331,4331,1
deposit,4332,4332,1
deposit,4333,4333,1
deposit,4334,4334,1
deposit,4335,4335,1
deposit,4336,4336,1
deposit,4337,4337,1
deposit,4338,4338,1
deposit,4339,4339,1
deposit,4340,4340,1
deposit,4341,4341,1
deposit,4342,4342,1
deposit,4343,4343,1
deposit,4344,4344,1
deposit,4345,4345,1
deposit,4346,4346,1
deposit,4347,4347,1
deposit,4348,4348,1
deposit,4349,4349,1
deposit,4350,4350,1
deposit,4351,4351,1
deposit,4352,4352,1
deposit,4353,4353,1
deposit,4354,4354,1
deposit,4355,4355,1
deposit,4356,4356,1
deposit,4357,4357,1
deposit,4358,4358,1
deposit,4359,4359,1
deposit,4360,4360,1
deposit,4361,4361,1
deposit,4362,4362,1
deposit,4363,4363,1
deposit,4364,4364,1
deposit,4365,4365,1
deposit,4366,4366,1
deposit,4367,4367,1
deposit,4368,4368,1
deposit,4369,4369,1
deposit,4370,4370,1
deposit,4371,4371,1
deposit,4372,4372,1
deposit,4373,4373,1
deposit,4374,4374,1
deposit,4375,4375,1
deposit,4376,4376,1
deposit,4377,4377,1
deposit,4378,4378,1
deposit,4379,4379,1
deposit,4380,4380,1
deposit,4381,4381,1
deposit,4382,4382,1
deposit,4383,4383,1
deposit,4384,4384,1
deposit,4385,4385,1
deposit,4386,4386,1
deposit,4387,4387,1
deposit,4388,4388,1
deposit,4389,4389,1
deposit,4390,4390,1
deposit,4391,4391,1
deposit,4392,4392,1
deposit,4393,4393,1
deposit,4394,4394,1
deposit,4395,4395,1
deposit,4396,4396,1
deposit,4397,4397,1
deposit,4398,4398,1
deposit,4399,4399,1
deposit,4400,4400,1
deposit,4401,4401,1
deposit,4402,4402,1
deposit,4403,4403,1
deposit,4404,4404,1
deposit,4405,4405,1
deposit,4406,4406,1
deposit,4407,4407,1
deposit,4408,4408,1
deposit,4409,4409,1
deposit,4410,4410,1
deposit,4411,4411,1
deposit,4412,4412,1
deposit,4413,4413,1
deposit,4414,4414,1
deposit,4415,4415,1
deposit,4416,4416,1
deposit,4417,4417,1
deposit,4418,4418,1
deposit,4419,4419,1
deposit,4420,4420,1
deposit,4421,4421,1
deposit,4422,4422,1
deposit,4423,4423,1
deposit,4424,4424,1
deposit,4425,4425,1
deposit,4426,4426,1
deposit,4427,4427,1
deposit,4428,4428,1
deposit,4429,4429,1
deposit,4430,4430,1
deposit,4431,4431,1
deposit,4432,4432,1
deposit,4433,4433,1
deposit,4434,4434,1
deposit,4435,4435,1
deposit,4436,4436,1
deposit,4437,4437,1
deposit,4438,4438,1
deposit,4439,4439,1
deposit,4440,4440,1
deposit,4441,4441,1
deposit,4442,4442,1
deposit,4443,4443,1
deposit,4444,4444,1
deposit,4445,4445,1
deposit,4446,4446,1
deposit,4447,4447,1
deposit,4448,4448,1
deposit,4449,4449,1
deposit,4450,4450,1
deposit,4451,4451,1
deposit,4452,4452,1
deposit,4453,4453,1
deposit,4454,4454,1
deposit,4455,4455,1
deposit,4456,4456,1
deposit,4457,4457,1
deposit,4458,4458,1
deposit,4459,4459,1
deposit,4460,4460,1
deposit,4461,4461,1
deposit,4462,4462,1
deposit,4463,4463,1
deposit,4464,4464,1
deposit,4465,4465,1
deposit,4466,4466,1
deposit,4467,4467,1
deposit,4468,4468,1
deposit,4469,4469,1
deposit,4470,4470,1
deposit,4471,4471,1
deposit,4472,4472,1
deposit,4473,4473,1
deposit,4474,4474,1
deposit,4475,4475,1
deposit,4476,4476,1
deposit,4477,4477,1
deposit,4478,4478,1
deposit,4479,4479,1
deposit,4480,4480,1
deposit,4481,4481,1
deposit,4482,4482,1
deposit,4483,4483,1
deposit,4484,4484,1
deposit,4485,4485,1
deposit,4486,4486,1
deposit,4487,4487,1
deposit,4488,4488,1
deposit,4489,4489,1
deposit,4490,4490,1
deposit,4491,4491,1
deposit,4492,4492,1
deposit,4493,4493,1
deposit,4494,4494,1
deposit,4495,4495,1
deposit,4496,4496,1
deposit,4497,4497,1
deposit,4498,4498,1
deposit,4499,4499,1
deposit,4500,4500,1
deposit,4501,4501,1
deposit,4502,4502,1
deposit,4503,4503,1
deposit,4504,4504,1
deposit,4505,4505,1
deposit,4506,4506,1
deposit,4507,4507,1
deposit,4508,4508,1
deposit,4509,4509,1
deposit,4510,4510,1
deposit,4511,4511,1
deposit,4512,4512,1
deposit,4513,4513,1
deposit,4514,4514,1
deposit,4515,4515,1
deposit,4516,4516,1
deposit,4517,4517,1
deposit,4518,4518,1
deposit,4519,4519,1
deposit,4520,4520,1
deposit,4521,4521,1
deposit,4522,4522,1
deposit,4523,4523,1
deposit,4524,4524,1
deposit,4525,4525,1
deposit,4526,4526,1
deposit,4527,4527,1
deposit,4528,4528,1
deposit,4529,4529,1
deposit,4530,4530,1
deposit,4531,4531,1
deposit,4532,4532,1
deposit,4533,4533,1
deposit,4534,4534,1
deposit,4535,4535,1
deposit,4536,4536,1
deposit,4537,4537,1
deposit,4538,4538,1
deposit,4539,4539,1
deposit,4540,4540,1
deposit,4541,4541,1
deposit,4542,4542,1
deposit,4543,4543,1
deposit,4544,4544,1
deposit,4545,4545,1
deposit,4546,4546,1
deposit,4547,4547,1
deposit,4548,4548,1
deposit,4549,4549,1
deposit,4550,4550,1
deposit,4551,4551,1
deposit,4552,4552,1
deposit,4553,4553,1
deposit,4554,4554,1
deposit,4555,4555,1
deposit,4556,4556,1
deposit,4557,4557,1
deposit,4558,4558,1
deposit,4559,4559,1
deposit,4560,4560,1
deposit,4561,4561,1
deposit,4562,4562,1
deposit,4563,4563,1
deposit,4564,4564,1
deposit,4565,4565,1
deposit,4566,4566,1
deposit,4567,4567,1
deposit,4568,4568,1
deposit,4569,4569,1
deposit,4570,4570,1
deposit,4571,4571,1
deposit,4572,4572,1
deposit,4573,4573,1
deposit,4574,4574,1
deposit,4575,4575,1
deposit,4576,4576,1
deposit,4577,4577,1
deposit,4578,4578,1
deposit,4579,4579,1
deposit,4580,4580,1
deposit,4581,4581,1
deposit,4582,4582,1
deposit,4583,4583,1
deposit,4584,4584,1
deposit,4585,4585,1
deposit,4586,4586,1
deposit,4587,4587,1
deposit,4588,4588,1
deposit,4589,4589,1
deposit,4590,4590,1
deposit,4591,4591,1
deposit,4592,4592,1
deposit,4593,4593,1
deposit,4594,4594,1
deposit,4595,4595,1
deposit,4596,4596,1
deposit,4597,4597,1
deposit,4598,4598,1
deposit,4599,4599,1
deposit,4600,4600,1
deposit,4601,4601,1
deposit,4602,4602,1
deposit,4603,4603,1
deposit,4604,4604,1
deposit,4605,4605,1
deposit,4606,4606,1
deposit,4607,4607,1
deposit,4608,4608,1
deposit,4609,4609,1
deposit,4610,4610,1
deposit,4611,4611,1
deposit,4612,4612,1
deposit,4613,4613,1
deposit,4614,4614,1
deposit,4615,4615,1
deposit,4616,4616,1
deposit,4617,4617,1
deposit,4618,4618,1
deposit,4619,4619,1
deposit,4620,4620,1
deposit,4621,4621,1
deposit,4622,4622,1
deposit,4623,4623,1
deposit,4624,4624,1
deposit,4625,4625,1
deposit,4626,4626,1
deposit,4627,4627,1
deposit,4628,4628,1
deposit,4629,4629,1
deposit,4630,4630,1
deposit,4631,4631,1
deposit,4632,4632,1
deposit,4633,4633,1
deposit,4634,4634,1
deposit,4635,4635,1
deposit,4636,4636,1
deposit,4637,4637,1
deposit,4638,4638,1
deposit,4639,4639,1
deposit,4640,4640,1
deposit,4641,4641,1
deposit,4642,4642,1
deposit,4643,4643,1
deposit,4644,4644,1
deposit,4645,4645,1
deposit,4646,4646,1
deposit,4647,4647,1
deposit,4648,4648,1
deposit,4649,4649,1
deposit,4650,4650,1
deposit,4651,4651,1
deposit,4652,4652,1
deposit,4653,4653,1
deposit,4654,4654,1
deposit,4655,4655,1
deposit,4656,4656,1
deposit,4657,4657,1
